experiment_id,trial_id,case_id,speech_id,order,round,player_id,mbti,initial_role,final_role,chars,labels,mentions,stance_target,stance_direction,stance_strength,judge_criteria_version
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c03,e-20260830-010837-t009-c03-s004,4,2,p1,INFJ,werewolf,werewolf,74,claim|suspect,p2,p2,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c03,e-20260830-010837-t009-c03-s005,5,2,p4,INFJ,werewolf,werewolf,75,intent|claim,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c03,e-20260830-010837-t009-c03-s006,6,2,p2,INFJ,thief,thief,83,intent,,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c03,e-20260830-010837-t009-c03-s007,7,3,p6,INFJ,seer,seer,86,intent,,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c03,e-20260830-010837-t009-c03-s008,8,4,p1,INFJ,werewolf,werewolf,76,claim|suspect,,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c03,e-20260830-010837-t009-c03-s009,9,4,p4,INFJ,werewolf,werewolf,89,suspect|intent,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c03,e-20260830-010837-t009-c03-s010,10,4,p6,INFJ,seer,seer,98,suspect|intent,p2,p2,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c04,e-20260830-010837-t009-c04-s001,1,1,p6,INTJ,seer,seer,80,claim|hypothesis,p2,p2,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c04,e-20260830-010837-t009-c04-s002,2,1,p1,INTJ,werewolf,werewolf,75,claim|suspect,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c04,e-20260830-010837-t009-c04-s003,3,1,p2,INTJ,thief,thief,136,agree|claim|suspect,p6|p1|p4,p4,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c04,e-20260830-010837-t009-c04-s004,4,1,p4,INTJ,werewolf,werewolf,85,claim|suspect|intent,p1,p1,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c04,e-20260830-010837-t009-c04-s005,5,2,p7,INTJ,villager,villager,78,suspect|intent,p1,p1,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c04,e-20260830-010837-t009-c04-s006,6,2,p6,INTJ,seer,seer,100,suspect|intent,p1,p1,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c04,e-20260830-010837-t009-c04-s007,7,2,p1,INTJ,werewolf,werewolf,100,claim|suspect|intent,p1|p4,p4,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c04,e-20260830-010837-t009-c04-s008,8,2,p4,INTJ,werewolf,werewolf,119,claim|intent,p1,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c04,e-20260830-010837-t009-c04-s009,9,2,p2,INTJ,thief,thief,70,claim|agree|suspect|intent,p4|p1,p1,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c05,e-20260830-010837-t009-c05-s001,1,1,p6,ISTP,seer,seer,85,claim|hypothesis|intent,p2,p2,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c06,e-20260830-010837-t009-c06-s001,1,1,p6,ISFP,seer,seer,82,claim|suspect|intent,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c06,e-20260830-010837-t009-c06-s002,2,1,p1,ISFP,werewolf,werewolf,69,claim|suspect|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c06,e-20260830-010837-t009-c06-s003,3,1,p2,ISFP,thief,thief,74,claim|suspect|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c06,e-20260830-010837-t009-c06-s004,4,1,p4,ISFP,werewolf,werewolf,84,claim|hypothesis|intent,p4,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c06,e-20260830-010837-t009-c06-s005,5,2,p6,ISFP,seer,seer,98,claim|suspect|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c06,e-20260830-010837-t009-c06-s006,6,2,p1,ISFP,werewolf,werewolf,80,claim|suspect|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c07,e-20260830-010837-t009-c07-s001,1,1,p6,INFP,seer,seer,48,claim|suspect,p2,p2,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c07,e-20260830-010837-t009-c07-s002,2,1,p1,INFP,werewolf,werewolf,79,claim|suspect|intent,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c07,e-20260830-010837-t009-c07-s003,3,1,p8,INFP,villager,villager,73,claim|suspect|intent,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c07,e-20260830-010837-t009-c07-s004,4,1,p2,INFP,thief,thief,81,claim|suspect|intent,p1,p1,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c07,e-20260830-010837-t009-c07-s005,5,1,p4,INFP,werewolf,werewolf,90,claim|agree|suspect|intent,p2|p1,p1,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c07,e-20260830-010837-t009-c07-s006,6,2,p6,INFP,seer,seer,70,claim|suspect|intent,p2|p1,p1,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c07,e-20260830-010837-t009-c07-s007,7,2,p1,INFP,werewolf,werewolf,112,suspect|intent,p2|p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c07,e-20260830-010837-t009-c07-s008,8,2,p4,INFP,werewolf,werewolf,79,intent|suspect|hypothesis,p2,p2,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c08,e-20260830-010837-t009-c08-s001,1,1,p6,INTP,seer,seer,35,question|claim,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c08,e-20260830-010837-t009-c08-s002,2,2,p6,INTP,seer,seer,35,question|claim,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c08,e-20260830-010837-t009-c08-s003,3,2,p1,INTP,werewolf,werewolf,35,question|claim,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c08,e-20260830-010837-t009-c08-s004,4,3,p1,INTP,werewolf,werewolf,35,question|claim,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c08,e-20260830-010837-t009-c08-s005,5,4,p4,INTP,werewolf,werewolf,35,question|claim,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c08,e-20260830-010837-t009-c08-s006,6,4,p6,INTP,seer,seer,35,question|claim,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c08,e-20260830-010837-t009-c08-s007,7,5,p1,INTP,werewolf,werewolf,35,question|claim,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c08,e-20260830-010837-t009-c08-s008,8,5,p6,INTP,seer,seer,35,question|claim,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c08,e-20260830-010837-t009-c08-s009,9,5,p4,INTP,werewolf,werewolf,35,question,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c08,e-20260830-010837-t009-c08-s010,10,6,p1,INTP,werewolf,werewolf,35,question,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s001,1,1,p6,ESTP,seer,seer,72,claim|hypothesis|intent,p2,p2,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s002,2,1,p1,ESTP,werewolf,werewolf,65,claim|hypothesis|intent,p4,p4,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s003,3,1,p8,ESTP,villager,villager,74,claim|hypothesis|intent|agree,p4|p1,p4,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s004,4,1,p7,ESTP,villager,villager,113,agree|hypothesis|intent,p1|p8|p4|p6,p4,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s005,5,1,p3,ESTP,villager,villager,90,agree|hypothesis|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s006,6,1,p5,ESTP,villager,villager,115,agree|hypothesis|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s007,7,1,p2,ESTP,thief,thief,103,agree|intent|suspect,p4|p5,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s008,8,1,p4,ESTP,werewolf,werewolf,122,agree|intent,p2|p1|p3,p3,defend,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s009,9,2,p7,ESTP,villager,villager,125,agree|suspect|intent,p1|p8|p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s010,10,2,p6,ESTP,seer,seer,112,suspect|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s011,11,2,p1,ESTP,werewolf,werewolf,130,suspect|intent|question,p3|p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s012,12,2,p4,ESTP,werewolf,werewolf,100,intent|suspect|agree,p1|p3|p7|p5,p5,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s013,13,2,p8,ESTP,villager,villager,55,intent|agree|suspect,p5,p5,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s014,14,2,p2,ESTP,thief,thief,105,intent|agree|suspect,p5|p4,p5,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s015,15,2,p5,ESTP,villager,villager,133,defend|intent|question,p4,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s016,16,2,p3,ESTP,villager,villager,80,agree|suspect|intent,p4|p5,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s017,17,4,p7,ESTP,villager,villager,99,suspect|question,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s018,18,4,p6,ESTP,seer,seer,77,suspect|question,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s019,19,4,p8,ESTP,villager,villager,77,suspect|question,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s020,20,5,p6,ESTP,seer,seer,114,suspect|question|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s021,21,5,p8,ESTP,villager,villager,151,suspect|question,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c09,e-20260830-010837-t009-c09-s022,22,5,p7,ESTP,villager,villager,136,suspect|question,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s001,1,1,p6,ESFP,seer,seer,76,claim|intent|suspect,p2,p2,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s002,2,1,p1,ESFP,werewolf,werewolf,67,claim|intent|suspect,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s003,3,1,p8,ESFP,villager,villager,69,claim|intent|suspect,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s004,4,1,p7,ESFP,villager,villager,69,claim|intent|suspect,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s005,5,1,p3,ESFP,villager,villager,72,claim|intent|suspect,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s006,6,1,p5,ESFP,villager,villager,72,claim|intent|suspect,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s007,7,1,p2,ESFP,thief,thief,88,claim|agree|intent|suspect,p4,p4,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s008,8,1,p4,ESFP,werewolf,werewolf,94,claim|rebut|intent|suspect,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s009,9,2,p7,ESFP,villager,villager,64,intent,p4|p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s010,10,2,p6,ESFP,seer,seer,83,suspect|hypothesis|intent,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s011,11,2,p1,ESFP,werewolf,werewolf,99,suspect|hypothesis|intent,p4|p2,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s012,12,2,p4,ESFP,werewolf,werewolf,85,suspect|hypothesis|intent,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c10,e-20260830-010837-t009-c10-s013,13,2,p2,ESFP,thief,thief,93,suspect|hypothesis|intent,p4|p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s001,1,1,p6,ENFP,seer,seer,74,hypothesis|intent,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s002,2,1,p1,ENFP,werewolf,werewolf,169,agree|intent,p6|p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s003,3,1,p8,ENFP,villager,villager,110,intent,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s004,4,1,p7,ENFP,villager,villager,89,intent,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s005,5,1,p3,ENFP,villager,villager,113,intent,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s006,6,1,p5,ENFP,villager,villager,108,intent,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s007,7,1,p2,ENFP,thief,thief,127,suspect|claim|hypothesis,p1,p1,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s008,8,1,p4,ENFP,werewolf,werewolf,125,agree|rebut|hypothesis,p2|p1,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s009,9,2,p7,ENFP,villager,villager,108,suspect|intent|hypothesis,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s010,10,2,p6,ENFP,seer,seer,89,suspect|intent,p2|p1,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s011,11,2,p1,ENFP,werewolf,werewolf,95,suspect|intent,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s012,12,2,p5,ENFP,villager,villager,113,intent|hypothesis,p2,p2,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c11,e-20260830-010837-t009-c11-s013,13,2,p3,ENFP,villager,villager,85,suspect|intent,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c12,e-20260830-010837-t009-c12-s001,1,1,p6,ENTP,seer,seer,72,claim|hypothesis|intent,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c12,e-20260830-010837-t009-c12-s002,2,1,p1,ENTP,werewolf,werewolf,72,claim|hypothesis|intent,p4,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c12,e-20260830-010837-t009-c12-s003,3,1,p8,ENTP,villager,villager,72,claim|hypothesis|intent,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c12,e-20260830-010837-t009-c12-s004,4,1,p2,ENTP,thief,thief,86,claim|suspect|hypothesis|intent,p1,p1,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c12,e-20260830-010837-t009-c12-s005,5,1,p4,ENTP,werewolf,werewolf,70,claim|suspect|hypothesis|intent,p1,p1,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c12,e-20260830-010837-t009-c12-s006,6,2,p6,ENTP,seer,seer,120,claim|hypothesis|intent,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c12,e-20260830-010837-t009-c12-s007,7,2,p1,ENTP,werewolf,werewolf,131,claim|hypothesis|intent,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c12,e-20260830-010837-t009-c12-s008,8,2,p4,ENTP,werewolf,werewolf,116,claim|hypothesis|suspect|intent,p1|p2,p1,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c12,e-20260830-010837-t009-c12-s009,9,2,p2,ENTP,thief,thief,78,suspect|intent,p1,p1,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c13,e-20260830-010837-t009-c13-s001,1,1,p6,ESTJ,seer,seer,75,claim|hypothesis|intent,p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c13,e-20260830-010837-t009-c13-s002,2,1,p1,ESTJ,werewolf,werewolf,76,claim|suspect|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c13,e-20260830-010837-t009-c13-s003,3,1,p2,ESTJ,thief,thief,67,claim|suspect|hypothesis|intent,p1,p1,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c13,e-20260830-010837-t009-c13-s004,4,1,p4,ESTJ,werewolf,werewolf,80,claim|suspect|intent,p1|p4,p1,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c13,e-20260830-010837-t009-c13-s005,5,2,p1,ESTJ,werewolf,werewolf,114,claim|suspect|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s001,1,1,p6,ESFJ,seer,seer,72,claim|hypothesis|intent,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s002,2,1,p1,ESFJ,werewolf,werewolf,87,claim|suspect|hypothesis|intent,p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s003,3,1,p8,ESFJ,villager,villager,76,agree|intent,p6|p1,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s004,4,1,p7,ESFJ,villager,villager,56,question,,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s005,5,1,p3,ESFJ,villager,villager,75,suspect|claim|hypothesis|intent,p1|p4,p4,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s006,6,1,p5,ESFJ,villager,villager,130,suspect|claim|hypothesis|intent,p1|p4,p4,suspect,3,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s007,7,1,p2,ESFJ,thief,thief,79,claim|suspect|intent,p1|p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s008,8,1,p4,ESFJ,werewolf,werewolf,128,agree|claim|hypothesis|intent,p2|p1,p1,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s009,9,2,p7,ESFJ,villager,villager,126,claim|intent|hypothesis,p1,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s010,10,2,p6,ESFJ,seer,seer,107,suspect|intent,p1|p4,p4,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s011,11,2,p1,ESFJ,werewolf,werewolf,119,claim|intent|hypothesis,p2|p1,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s012,12,2,p4,ESFJ,werewolf,werewolf,133,rebut|intent|hypothesis,p1|p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s013,13,2,p8,ESFJ,villager,villager,109,intent,p1|p2|p4,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c14,e-20260830-010837-t009-c14-s014,14,2,p2,ESFJ,thief,thief,104,agree|intent,p1|p4,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c15,e-20260830-010837-t009-c15-s001,1,1,p6,ENFJ,seer,seer,74,claim|suspect,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c15,e-20260830-010837-t009-c15-s002,2,1,p1,ENFJ,werewolf,werewolf,98,claim|suspect|question,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c15,e-20260830-010837-t009-c15-s003,3,1,p2,ENFJ,thief,thief,110,other,p6|p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c15,e-20260830-010837-t009-c15-s004,4,1,p4,ENFJ,werewolf,werewolf,101,question|suspect,p6|p2,p2,suspect,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c15,e-20260830-010837-t009-c15-s005,5,2,p6,ENFJ,seer,seer,92,question|suspect,p2,p2,suspect,2,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c15,e-20260830-010837-t009-c15-s006,6,2,p1,ENFJ,werewolf,werewolf,117,hypothesis|suspect|defend|intent,p6|p2,p2,defend,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c15,e-20260830-010837-t009-c15-s007,7,2,p4,ENFJ,werewolf,werewolf,124,question|hypothesis|defend,p1|p2,p2,defend,1,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c15,e-20260830-010837-t009-c15-s008,8,3,p2,ENFJ,thief,thief,118,agree|defend|intent,p6|p1|p2,,,,v1
e-20260830-010837,e-20260830-010837-t009,e-20260830-010837-t009-c15,e-20260830-010837-t009-c15-s009,9,4,p4,ENFJ,werewolf,werewolf,73,question|suspect,p2,p2,suspect,1,v1
